standard_basis,standard_no_basis,clearing,compression,update,topologylayer,gudhi,dionysus,ripser
44.64918214455247,27.327730068936944,27.517545141279697,25.646656723693013,141.25782828591764,0,10.816151781007648,0,13.881943963468075
47.026207672432065,29.453628174960613,29.21192936040461,26.953749381005764,45.87791500799358,0,12.265063120052218,0,14.675115054473281
47.611877243965864,29.386938935145736,28.796701611950994,26.52091108635068,69.00781315751374,0,10.640572218224406,0,13.4234680198133
43.22246549278498,25.801564674824476,25.16644746810198,21.929326118901372,55.314470272511244,0,8.923115719109774,0,11.425653314217925
57.109390972182155,36.76586904749274,35.6307353079319,32.33310629427433,111.39388679713011,0,15.319516859948635,0,19.123776214197278
83.61834897473454,47.89692434296012,44.74707204848528,40.59331041760743,225.88064431585371,0,16.653046116232872,0,19.857273422181606
59.78848409280181,35.33894516527653,34.45692007243633,30.337036130949855,65.16182295046747,0,11.608553174883127,0,15.549904372543097
62.10186023451388,34.12832230515778,33.88332057930529,28.404743751510978,32.57962884195149,0,9.528743157163262,0,12.88367030955851
69.3978918492794,40.787925980985165,38.57727507688105,32.87732155248523,191.819101087749,0,11.841875199228525,0,15.157059134915471
52.023614812642336,33.47505669668317,31.324984945356846,29.594611063599586,185.97151624783874,0,12.26089796051383,0,16.035356709733605
67.49778429232538,38.39007403515279,36.06361135095358,32.31194162927568,101.87433016300201,0,11.411023899912834,0,14.542183063924313
91.63281452655792,47.477726427838206,46.761164059862494,38.606198098510504,136.73664079979062,0,11.531282655894756,0,14.81587366014719
72.21620820276439,41.596526538953185,40.22417488321662,34.99285724014044,103.53926877304912,0,12.957788664847612,0,16.084384514018893
83.29890090599656,47.73258586041629,46.82953634113073,40.48741598799825,73.75476994737983,0,14.40285718999803,0,18.44930142350495
44.4583007209003,26.227137211710215,25.35422465391457,22.141388466581702,68.28647469729185,0,8.946141052991152,0,11.24438595585525
77.24427605606616,42.24876846559346,43.41916393302381,37.817587077617645,94.33847286179662,0,13.817312622442842,0,17.166904957965016
45.24740617349744,29.62508443556726,28.96297542192042,26.8641869276762,55.524409003555775,0,11.976505126804113,0,15.811167793348432
52.4425260797143,32.81786812841892,32.15057644806802,29.678010191768408,48.458909785375,0,12.968908548355103,0,15.910561239346862
49.349299389868975,32.47986447438598,29.834225183352828,25.958516720682383,86.98073932901025,0,11.379442229866982,0,13.816550528630614
52.64362785406411,33.850033443421125,33.463502211496234,29.809582764282823,75.42981616035104,0,12.864882135763764,0,16.984262773767114
