standard_basis,standard_no_basis,clearing,compression,update,topologylayer,gudhi,dionysus,ripser
47.9290039986372,23.016874143853784,22.49883765913546,19.769199803471565,20.817701691761613,0,4.011001927778125,0,0.08192452788352966
102.78324691206217,43.567586559802294,43.57984112761915,34.753620052710176,33.60865615680814,0,4.7750841081142426,0,0.08398190513253212
73.16561300866306,34.11928513273597,33.79841870255768,27.741509990766644,31.286464672535658,0,4.832270633429289,0,0.08491807244718075
41.13401751033962,20.4445942286402,20.848357496783137,19.005734998732805,20.64527671597898,0,4.452523386105895,0,0.08001092076301575
75.24303535744548,33.43406875804067,33.387995617464185,29.518334994092584,31.882116278633475,0,4.750306136906147,0,0.09713193029165268
76.65691902860999,33.029669934883714,33.1336773801595,27.097380861639977,29.155653905123472,0,4.18363687209785,0,0.0804954431951046
46.352040624246,22.749608505517244,22.394814651459455,20.19753795489669,21.47464244812727,0,4.485527731478214,0,0.08012319914996624
75.40064312145114,35.114419255405664,35.23370647057891,29.47618960402906,29.819848412647843,0,4.87813457287848,0,0.0873838234692812
68.53315339237452,32.232480539008975,31.95568247884512,26.639219384640455,29.76882979646325,0,4.067561827600002,0,0.08311410062015057
71.93709339015186,32.32523844577372,31.879234662279487,25.61631870083511,24.59894212335348,0,4.621177952736616,0,0.08844306878745556
62.94342803955078,29.837387634441257,30.020110849291086,25.474325850605965,23.185550717636943,0,4.589428815990686,0,0.08083979971706867
62.34281207062304,29.648384438827634,29.116308379918337,25.277800789102912,27.41995601542294,0,4.851708672940731,0,0.08937240950763226
41.9805300347507,20.77445256151259,20.901147617027164,18.744912043213844,20.035226594656706,0,4.236412726342678,0,0.07801375351846218
86.21942655183375,37.034829296171665,37.26452052779496,28.55429776571691,26.97711641713977,0,4.17762940749526,0,0.08450930006802082
42.56109470874071,22.41530746407807,22.469639886170626,19.964423364028335,23.840459886938334,0,4.969379710033536,0,0.08874385431408882
45.453819401562214,22.65981860086322,22.48125754483044,19.166963567957282,19.52897766046226,0,4.08098397962749,0,0.08345366269350052
52.73676740191877,25.9834424238652,25.37433817796409,21.487026683986187,22.220289509743452,0,4.47072833403945,0,0.0830930806696415
33.31755846180022,18.20728050917387,18.264306489378214,16.64255290105939,22.47738996706903,0,4.58732277341187,0,0.0908307321369648
47.293923780322075,22.903697591274977,24.05422597564757,20.160976339131594,22.660103453323245,0,4.40797077678144,0,0.08125725761055946
68.437792904675,30.17441437393427,29.73491150699556,24.951696906238794,23.987518785521388,0,4.436796886846423,0,0.0857619196176529
