std,n_points,dimension,setup1,construct1,reduce1,setup2,construct2,reduce2,update,nnz_old_U,nnz_reb_U,nnz_upd_U,nnz_old_R,nnz_reb_R,nnz_upd_R
0.001,100,2,0.00018493272364139557,0.03364950604736805,0.49497224390506744,0.0001669805496931076,0.03263398818671703,0.4578010831028223,0.18630487844347954,2832642,2718046,2815674,14142,14116,14148
0.001,100,2,0.00015138275921344757,0.033416612073779106,0.39206878654658794,0.00017531216144561768,0.032319895923137665,0.38604381307959557,0.15928003191947937,2653826,2591503,2594093,14212,14128,14128
0.001,100,2,0.00014949776232242584,0.03221098519861698,0.3488803431391716,0.00017386488616466522,0.03322726488113403,0.3553672041743994,0.15094426460564137,2396628,2419759,2376989,14278,14245,14247
0.001,100,2,0.0001444835215806961,0.030265849083662033,0.2601062674075365,0.00017693452537059784,0.03108365274965763,0.29831730388104916,0.14365044049918652,2089916,2389064,2110299,13836,13865,13898
0.001,100,2,0.00015043653547763824,0.03306050971150398,0.3627244755625725,0.00017791055142879486,0.03384149633347988,0.34549287147819996,0.1193991918116808,2528819,2391021,2389626,14388,14178,14180
0.001,100,2,0.0001516919583082199,0.031068332493305206,0.39172639325261116,0.00017165951430797577,0.031996097415685654,0.39507454447448254,0.1866221111267805,2779511,2777799,2776047,14027,14021,14045
0.001,100,2,0.00015312060713768005,0.0337627399712801,0.5173143222928047,0.0001761987805366516,0.033220648765563965,0.49658624827861786,0.18490306474268436,3070775,2941019,2948838,14384,14234,14235
0.001,100,2,0.00015565380454063416,0.03459809720516205,0.42971010133624077,0.00017330795526504517,0.032905273139476776,0.4290795288980007,0.1815824806690216,2731392,2725169,2769808,14262,14315,14317
0.001,100,2,0.00014954805374145508,0.0337672159075737,0.3953532688319683,0.00017543509602546692,0.03455853462219238,0.40662897005677223,0.15612421184778214,2352967,2489440,2316767,14245,14189,14188
0.001,100,2,0.00015623308718204498,0.03324122354388237,0.5666977912187576,0.0001767389476299286,0.03490842692553997,0.5621913317590952,0.19274384900927544,3047259,2988765,2961893,14396,14287,14335
0.001,100,2,0.00014999695122241974,0.031693512573838234,0.44567954912781715,0.00017471611499786377,0.032653264701366425,0.44298338517546654,0.1723538413643837,3160089,3130842,3118407,14198,14153,14156
0.001,100,2,0.00014967098832130432,0.035105109214782715,0.3278613593429327,0.00018212012946605682,0.03181200660765171,0.31162610091269016,0.1520866546779871,2585835,2425293,2543105,13983,13922,13925
0.001,100,2,0.00015091709792613983,0.03271699137985706,0.2958777938038111,0.00017196498811244965,0.03262467682361603,0.2951533477753401,0.15366384759545326,2316691,2317671,2314426,13962,13961,13966
0.001,100,2,0.0001567639410495758,0.034547233954072,0.37300835363566875,0.00017368793487548828,0.033516643568873405,0.37447515316307545,0.15927185490727425,2766033,2737496,2739931,14162,14123,14167
0.001,100,2,0.00014908798038959503,0.031572481617331505,0.39867438562214375,0.0001689177006483078,0.03141883201897144,0.3699027206748724,0.14564905688166618,2698521,2424467,2620837,14168,14058,14072
0.001,100,2,0.00015749409794807434,0.032154787331819534,0.38990191370248795,0.00017796456813812256,0.03532406687736511,0.37541994638741016,0.1661236472427845,2673983,2651035,2646343,14226,14188,14215
0.001,100,2,0.00014987029135227203,0.03692883625626564,0.3615056276321411,0.0001810770481824875,0.030743487179279327,0.35590079613029957,0.17835493944585323,2817351,2787270,2796386,14045,14018,14022
0.001,100,2,0.00015353970229625702,0.036903614178299904,0.33245248533785343,0.0001721903681755066,0.03377038054168224,0.33960961177945137,0.14919620752334595,2636408,2619985,2585593,13975,13902,13915
0.001,100,2,0.00014685653150081635,0.03150039725005627,0.3738642558455467,0.00017557293176651,0.030715616419911385,0.34972182661294937,0.16394414566457272,2750100,2698399,2704630,14148,14091,14097
0.001,100,2,0.00015530548989772797,0.03108391724526882,0.4232977479696274,0.00017293915152549744,0.0321091003715992,0.43790541402995586,0.16845186427235603,2725686,2745892,2709178,14205,14189,14197
0.0014251026703029977,100,2,0.00014893710613250732,0.031519653275609016,0.4136110730469227,0.0001773349940776825,0.03213815949857235,0.3769589588046074,0.19559636898338795,2875957,2518755,2905905,14228,14287,14292
0.0014251026703029977,100,2,0.0001600366085767746,0.03179633989930153,0.4339549392461777,0.00018907524645328522,0.046141479164361954,0.4445540588349104,0.18896347656846046,2643929,2634178,2633147,14186,14171,14183
0.0014251026703029977,100,2,0.00015337951481342316,0.04316701553761959,0.42017386481165886,0.00018729083240032196,0.046048855409026146,0.41476920805871487,0.20842246897518635,2741840,2718977,2722851,14226,14193,14197
0.0014251026703029977,100,2,0.00015380419790744781,0.044994551688432693,0.4316443596035242,0.0001853201538324356,0.04467824660241604,0.3996209278702736,0.18270449712872505,2936484,2827331,2824651,14336,14189,14192
0.0014251026703029977,100,2,0.00015313737094402313,0.03376626968383789,0.4219490699470043,0.00017561577260494232,0.03133907727897167,0.38063704408705235,0.11684146709740162,2750376,2595117,2595267,14189,13964,13969
0.0014251026703029977,100,2,0.00015104003250598907,0.03053879924118519,0.4823177717626095,0.00017383508384227753,0.031839579343795776,0.4565406758338213,0.19691340439021587,2818221,2854731,2851207,14241,14280,14291
0.0014251026703029977,100,2,0.00014923140406608582,0.04137870483100414,0.39965938590466976,0.0001780148595571518,0.03204038739204407,0.3875324949622154,0.16596118919551373,2949342,2849766,2847283,14201,14072,14106
0.0014251026703029977,100,2,0.00015577301383018494,0.036671457812190056,0.39794270880520344,0.00017954781651496887,0.032147567719221115,0.39169998839497566,0.18466909043490887,2759307,2676978,2784274,13980,14022,14030
