standard_basis,standard_no_basis,clearing,compression,update,topologylayer,gudhi,dionysus,ripser
9.901105161756277,5.73517869412899,5.875463824719191,5.260603103786707,5.899472551420331,0,2.6778130773454905,0,3.59089133515954
9.28165821544826,5.836081977933645,5.840956611558795,5.187899384647608,5.822429329156876,0,2.7100649271160364,0,3.5793130043894053
9.163362307474017,5.8471537213772535,5.698146751150489,5.197557665407658,6.001766499131918,0,2.983065204694867,0,3.8153152987360954
10.465203052386642,6.361732432618737,5.610037494450808,4.828185126185417,5.76469187811017,0,2.708696249872446,0,3.605898315086961
9.364534627646208,5.735090343281627,5.822271982207894,5.176979662850499,5.644525168463588,0,2.8539904858917,0,3.277717152610421
8.873630722984672,5.575222501531243,5.558184573426843,5.0172367468476295,5.666510256007314,0,2.6204673647880554,0,3.4358482472598553
8.77056385576725,5.66802098043263,5.7344876434654,5.219612659886479,5.727270169183612,0,2.4764660131186247,0,3.336211046203971
9.252393025904894,5.9252361208200455,5.8524127416312695,5.298038195818663,5.964679840952158,0,2.775209227576852,0,3.6322725657373667
9.379251260310411,5.877310864627361,5.487758016213775,5.513095695525408,5.883384145796299,0,2.757362188771367,0,3.6789566073566675
9.011282227933407,5.931618720293045,5.574004370719194,5.285563591867685,5.808051712810993,0,2.5224513970315456,0,3.3404036462306976
9.389288775622845,6.021015647798777,5.91746080480516,5.296984255313873,5.657848382368684,0,2.7723205629736185,0,3.6470103412866592
9.537145886570215,5.75793032348156,5.952783823013306,5.166350711137056,5.723373578861356,0,2.6533008124679327,0,3.493062473833561
8.925793450325727,5.593793325126171,5.503538211807609,4.97279891744256,5.73785137757659,0,2.6591083966195583,0,3.483899913728237
8.909192491322756,5.622605808079243,5.5093328934162855,5.090319003909826,5.509729154407978,0,2.889053102582693,0,3.267119275406003
8.906023787334561,5.584001867100596,5.546047450974584,5.127576811239123,5.682526584714651,0,2.617830591276288,0,3.446886958554387
9.065016169101,5.36864010989666,5.693764856085181,5.210881920531392,5.794654918834567,0,2.5079458709806204,0,3.268013311550021
9.101243941113353,5.685108060017228,5.6898095440119505,5.102137507870793,5.43573996797204,0,2.9471524972468615,0,3.251843400299549
9.00402314402163,5.731480747461319,5.685079446062446,5.0251390896737576,5.578580180183053,0,2.3991220500320196,0,3.241487292572856
8.892911931499839,5.560737950727344,5.479882553219795,4.974585125222802,5.59394414909184,0,2.5479585640132427,0,3.2160405497998
8.646913461387157,5.7539300583302975,5.678172621876001,5.1088651195168495,5.3936005551368,0,2.8973306715488434,0,3.2354889810085297
