standard_basis,standard_no_basis,clearing,compression,update,topologylayer,gudhi,dionysus,ripser
0.0043514219869393855,0.0028939600160811096,0.0026979990070685744,0.0030076569819357246,0.0026465789997018874,0,0.0035309809900354594,0
0.002447003993438557,0.0016174260235857219,0.0016032129933591932,0.001564075006172061,0.0014259429881349206,0,0.00261243199929595,0
0.0045234489953145385,0.0031882869952823967,0.002842268004314974,0.0029115310171619058,0.00283837498864159,0,0.0032779210014268756,0
0.0015767049917485565,0.0010892630089074373,0.0009824620210565627,0.001182539010187611,0.0010845889919437468,0,0.002064240979962051,0
0.003518076002364978,0.0024355039931833744,0.002354392985580489,0.0023938539961818606,0.004261647001840174,0,0.0031540899944957346,0
0.004485168989049271,0.003287023981101811,0.0029343949863687158,0.0028999680071137846,0.0025428999797441065,0,0.003381160000571981,0
0.0031404079927597195,0.0020724490168504417,0.002079631987726316,0.002008340001339093,0.0017523629940114915,0,0.0024852130154613405,0
0.0023509110033046454,0.0014938129752408713,0.0013787639909423888,0.0018176680023316294,0.0014272720145527273,0,0.002366023982176557,0
0.002860809996491298,0.0020858489733655006,0.0018247239931952208,0.0019543579837772995,0.001857997995102778,0,0.002770905994111672,0
0.0033819179807323962,0.003105911979218945,0.002429091982776299,0.0023386359971482307,0.0023324739886447787,0,0.0031248890154529363,0
0.0018785970169119537,0.0012263849785085768,0.0012908870121464133,0.0012585879885591567,0.0013891189882997423,0,0.0023971470072865486,0
0.0012431200011633337,0.0008693989948369563,0.000806905998615548,0.0009233930031768978,0.0010208320163656026,0,0.0018537520081736147,0
0.002265312010422349,0.001553833979414776,0.0015395910013467073,0.0015438759874086827,0.001880605996120721,0,0.0024812390038277954,0
0.001305051991948858,0.0009345719881821424,0.0008454099879600108,0.0009037359850481153,0.0007673170184716582,0,0.0017486629949416965,0
0.002868535986635834,0.0019679010147228837,0.001770028000464663,0.0020351309794932604,0.002066954009933397,0,0.002750729996478185,0
0.0028578100027516484,0.0020756470039486885,0.0019469079852569848,0.0022580559889320284,0.002036741003394127,0,0.002811074984492734,0
0.003296243987279013,0.0023327649978455156,0.0025562189985066652,0.0025001600151881576,0.0023031489981804043,0,0.003416242980165407,0
0.0037324729782994837,0.0027596020081546158,0.002345453016459942,0.0025071270065382123,0.002354619005927816,0,0.00294887600466609,0
0.0031061200133990496,0.0024119519803207368,0.002302762004546821,0.0022643739939667284,0.002043032000074163,0,0.002941190992714837,0
0.001814318005926907,0.0013792560203000903,0.0012512739922385663,0.0013645240105688572,0.0024797140213195235,0,0.0025135060132015496,0
