setup1,contruct1,reduce1,setup2,contruct2,reduce2,update2,speedup factor,nnz_old_U,nnz_reb_U,nnz_upd_U,nnz_old_R,nnz_reb_R,nnz_upd_R
0.00021827399905305356,0.036376734999066684,0.2495830539992312,0.0001905799945234321,0.01870766300271498,0.2073267899977509,0.219997169006092,0.9424,1590580.0,1553808.0,1669509.0,12169.0,12428.0,16069.0
0.00032537300285184756,0.01593622800282901,0.285764765998465,0.000195215005078353,0.034826423005142715,0.26562991899845656,0.2477181220019702,1.0723,1590580.0,1553808.0,1669509.0,12169.0,12428.0,16069.0
0.00037941800110274926,0.01824278599815443,0.22060519800288603,0.00019375600095372647,0.020643158997700084,0.2346664789947681,0.24597404199448647,0.954,1590580.0,1553808.0,1669509.0,12169.0,12428.0,16069.0
0.0003401099966140464,0.01663010300399037,0.21624030800012406,0.0001779000012902543,0.01869917000294663,0.20874137400096515,0.24415177799528465,0.855,1590580.0,1553808.0,1669509.0,12169.0,12428.0,16069.0
0.000323002997902222,0.017862130000139587,0.2447160689989687,0.00022446100047091022,0.021970014000544325,0.21319566100282827,0.23334465800144244,0.9137,1590580.0,1553808.0,1669509.0,12169.0,12428.0,16069.0
0.00031723559950478373,0.021009596400836016,0.243381878999935,0.00019638240046333523,0.022969285801809746,0.2259120445989538,0.23823715379985516,0.94748,1590580.0,1553808.0,1669509.0,12169.0,12428.0,16069.0
