setup1,contruct1,reduce1,setup2,contruct2,reduce2,update2,speedup factor,nnz_old_U,nnz_reb_U,nnz_upd_U,nnz_old_R,nnz_reb_R,nnz_upd_R
0.0003024300021934323,0.08624005700403359,0.9965831200024695,0.00023074499767972156,0.03704532499978086,0.7202672740022535,0.20120943499932764,3.5797,1580383.0,1508714.0,1538448.0,12326.0,12247.0,12290.0
0.0003360620030434802,0.021523171999433544,0.242346181999892,0.00020381200010888278,0.022421320994908456,0.22972031500103185,0.09950057200330775,2.3087,1580383.0,1508714.0,1538448.0,12326.0,12247.0,12290.0
0.0003124409995507449,0.017424747995391954,0.23943777399836108,0.00021606899827020243,0.028045694998581894,0.23107154400349827,0.09883099100261461,2.338,1580383.0,1508714.0,1538448.0,12326.0,12247.0,12290.0
0.0003171960051986389,0.01704638799856184,0.22944723399996292,0.00020707899966510013,0.018562607001513243,0.22954398299771128,0.09484439499647124,2.4202,1580383.0,1508714.0,1538448.0,12326.0,12247.0,12290.0
0.00035661199945025146,0.01771301299595507,0.22775452899804804,0.00025694499345263466,0.02063256000110414,0.22730707099981373,0.09026378900307463,2.5183,1580383.0,1508714.0,1538448.0,12326.0,12247.0,12290.0
0.00032494820188730953,0.031989475598675196,0.3871137677997467,0.00022292999783530832,0.025341501599177717,0.3275820374008617,0.11692983640095918,2.63298,1580383.0,1508714.0,1538448.0,12326.0,12247.0,12290.0
