setup1,contruct1,reduce1,setup2,contruct2,reduce2,update2,speedup factor,nnz_old_U,nnz_reb_U,nnz_upd_U,nnz_old_R,nnz_reb_R,nnz_upd_R
0.00024940099683590233,1.090410967997741,33.95963027999824,0.0002132660010829568,1.0657410610001534,39.40217507100169,13.23123524300172,2.978,43965048.0,45780866.0,47195179.0,393987.0,409832.0,412866.0
0.06572321900603129,0.6473831609982881,11.293554516996664,0.00022166599956108257,1.0811415649950504,10.945991525994032,6.045325700993999,1.8107,43965048.0,45780866.0,47195179.0,393987.0,409832.0,412866.0
0.00034333200164837763,0.6056486570014386,10.533643659000518,0.00020228500216035172,1.0166133460006677,11.091806358999747,5.182276563005871,2.1403,43965048.0,45780866.0,47195179.0,393987.0,409832.0,412866.0
0.00037306399462977424,0.578590033997898,10.424395834997995,0.00026459900254849344,1.0245369969998137,10.825348284000938,5.353100243999506,2.0223,43965048.0,45780866.0,47195179.0,393987.0,409832.0,412866.0
0.00031323800067184493,0.5707200890028616,10.381763719997252,0.00020057299843756482,1.0057895150021068,10.982163728003798,5.363522302002821,2.0476,43965048.0,45780866.0,47195179.0,393987.0,409832.0,412866.0
0.013400450799963437,0.6985505817996455,15.318597602198134,0.00022047780075808986,1.0387644967995584,16.649496993600042,7.035092010600783,2.1997799999999996,43965048.0,45780866.0,47195179.0,393987.0,409832.0,412866.0
