std,n_points,dimension,setup1,construct1,reduce1,setup2,construct2,reduce2,update,nnz_old_U,nnz_reb_U,nnz_upd_U,nnz_old_R,nnz_reb_R,nnz_upd_R
0.001,20,3,0.000157513000885956,0.00043986500531900674,0.002952045004349202,0.0001396080042468384,0.0004349020018707961,0.002729189000092447,0.0012646079994738102,23244,23245,23245,2915,2916,2916
0.001,30,2,0.000134943999000825,0.00047053099842742085,0.0026746340008685365,0.00023277400759980083,0.0004913820012006909,0.0027608410018729046,0.0013303050072863698,29197,29197,29197,1124,1124,1124
0.001,30,2,0.00035072000173386186,0.0004850249970331788,0.0034049169917125255,0.00017143698642030358,0.0005172810051590204,0.002821659989422187,0.001333877007709816,29197,29197,29197,1124,1124,1124
0.001,30,3,0.00036335499316919595,0.0028383989993017167,0.022339657007250935,0.00014543499855790287,0.0024244989908766,0.0221154679893516,0.00965632100997027,136510,145303,145599,9430,9604,9625
0.001,30,3,0.00026034199981950223,0.002329615002963692,0.017046350010787137,0.00015278499631676823,0.001900079005281441,0.01885516900802031,0.009045246988534927,136510,145303,145599,9430,9604,9625
0.01,20,2,0.00021155500144232064,0.0001597099908394739,0.0005545139865716919,7.553599425591528e-05,0.00014174899843055755,0.0004505039978539571,0.0005208139918977395,4690,4587,4610,448,446,445
0.01,20,2,7.889099651947618e-05,0.00013957900227978826,0.0006314509955700487,8.857299690134823e-05,0.00014152999210637063,0.00047029599954839796,0.00031836000562179834,4690,4587,4610,448,446,445
0.01,20,3,6.774900248274207e-05,0.00032769299286883324,0.002094195006066002,8.087098831310868e-05,0.0003447600029176101,0.0024267299886560068,0.0014586150064133108,17586,20099,20060,2369,2503,2546
0.01,20,3,0.00013410599785856903,0.0003397770051378757,0.0023138770047808066,0.00011942799028474838,0.0003525729989632964,0.00255084500531666,0.0017281449981965125,17586,20099,20060,2369,2503,2546
0.01,30,2,0.00011403299868106842,0.0004901759966742247,0.0033178110024891794,9.131000842899084e-05,0.00046259201189968735,0.003475038000033237,0.0013873799907742068,35511,33949,33748,1156,1141,1142
0.01,30,2,0.0001491900038672611,0.00048199099546764046,0.0033235029986826703,0.0002294650039402768,0.0006004859897075221,0.003138503001537174,0.0017132399952970445,35511,33949,33748,1156,1141,1142
0.01,30,3,0.0003293659974588081,0.0017514110077172518,0.02446178199897986,0.00016996100021060556,0.0021158969902899116,0.0262295509892283,0.014434971002629027,180167,192508,198560,9903,10221,10560
0.01,30,3,0.0005169079959159717,0.0017749489925336093,0.027276473003439605,0.00020249499357305467,0.0026410229911562055,0.024995446001412347,0.012550813000416383,180167,192508,198560,9903,10221,10560
