standard_basis,standard_no_basis,clearing,compression,update,topologylayer,gudhi,dionysus,ripser
227.73610774241388,131.60640329308808,133.0962956827134,114.60871640220284,308.4280938934535,0,45.398510759696364,0,51.050350319594145
102.9812706951052,66.90247097425163,64.84253737516701,60.004190154373646,131.58790572546422,0,31.6015336625278,0,35.297936137765646
176.74654830992222,102.57821480371058,98.55122392065823,87.67815815471113,163.87084756419063,0,34.827641520649195,0,44.05289371870458
97.42389212362468,58.93739859946072,58.91152527742088,53.987022349610925,137.74450615420938,0,22.52827894501388,0,27.6077672354877
111.34963272325695,67.40681849233806,64.76982691511512,62.94937624968588,100.31279739923775,0,27.914633819833398,0,33.137301191687584
223.94124782644212,124.79349350556731,120.59622881002724,101.21794234588742,169.49943135119975,0,37.99773115105927,0,43.702479584142566
126.48879228532314,79.94101470522583,79.57692986726761,71.26902224123478,209.8307214975357,0,37.25430515781045,0,44.96823909692466
139.11099538207054,86.27405656501651,84.76595770381391,76.78557488694787,176.6481853518635,0,34.4494754653424,0,39.3515541087836
213.46978549845517,115.01621199585497,110.21227756515145,90.20027517713606,165.24785289354622,0,27.479963148012757,0,35.23809501901269
130.4542784895748,73.20765979029238,73.01764835231006,65.82351797819138,184.30171981453896,0,27.647400172427297,0,32.003234922885895
120.35459251888096,75.23972988501191,71.50974491797388,63.81720422394574,85.34205210208893,0,31.619199335575104,0,35.704239431768656
118.81570593081415,72.49044431187212,71.85813910514116,66.66427872888744,77.95124424621463,0,28.57084601558745,0,34.64936798624694
118.03369565866888,71.37080103345215,70.1673570163548,63.66075366362929,80.18450700119138,0,32.39167572371662,0,37.09193146042526
159.21804175898433,90.08590362593532,91.15197165869176,79.15371736139059,323.8352006133646,0,36.16811332292855,0,41.32216949760914
111.21103261038661,70.49768021516502,68.15246456116438,63.40552592650056,79.84311228618026,0,27.23925189487636,0,32.46178173646331
98.39303536713123,58.83286428824067,59.36874718032777,52.48079815879464,135.90175983309746,0,22.786502573639154,0,28.051585111767054
83.10304411500692,52.476859176531434,52.57317474484444,47.74098990671337,54.38551592454314,0,25.821179224178195,0,32.97530207969248
85.51243100501597,56.02397219836712,53.51284673623741,52.98224690370262,116.17025741934776,0,25.274444852024317,0,32.81802822649479
147.01270729489625,86.15223632194102,86.58336875215173,75.98286444321275,97.70700570568442,0,35.27308773249388,0,41.73323494195938
139.295644775033,82.32187720388174,77.67574628069997,70.15565560944378,99.07282799482346,0,27.97988621145487,0,35.386201022192836
