standard_basis,standard_no_basis,clearing,compression,update,topologylayer,gudhi,dionysus,ripser
4.5372267086058855,2.6984803415834904,2.5521785598248243,2.465912513434887,3.7245669569820166,0,1.0591037645936012,0,1.551038084551692
3.5657766330987215,2.4060054793953896,2.412584360688925,2.1084656044840813,2.9215564485639334,0,1.0648649111390114,0,1.5696295090019703
3.9316808450967073,2.664527779445052,2.58772717602551,2.445485956966877,3.2055058274418116,0,1.2154302168637514,0,1.6694402862340212
4.025712423026562,2.643494727090001,2.5231172908097506,2.346693990752101,3.1959162950515747,0,1.2039824202656746,0,1.6532587483525276
4.045199858024716,2.6734300013631582,2.6080257054418325,2.443610155954957,3.1999805718660355,0,1.2254274412989616,0,1.6824490576982498
4.030866593122482,2.6759636122733355,2.5171012859791517,2.3256069403141737,3.208028446882963,0,1.1935640163719654,0,1.6755136381834745
4.039916789159179,2.6614778265357018,2.616193439811468,2.399136744439602,3.1711622271686792,0,1.2277623359113932,0,1.685800040140748
4.079868586733937,2.6098006796091795,2.548084421083331,2.357666479423642,3.185496421530843,0,1.2099405638873577,0,1.6687790304422379
4.081008763983846,2.676923582330346,2.56572450324893,2.40391487441957,3.1606571823358536,0,1.1910479459911585,0,1.662556879222393
3.9027521535754204,2.591634279116988,2.4615981951355934,2.452794812619686,3.414741924032569,0,1.3703566566109657,0,1.8469648603349924
4.458951996639371,3.0264245346188545,2.922022556886077,2.7262328434735537,3.204128658398986,0,1.1767494399100542,0,1.5575034078210592
3.7462680228054523,2.640867481008172,2.3464153092354536,2.514642780646682,3.194889234378934,0,1.234573582187295,0,1.6965845059603453
4.086836952716112,2.6729550901800394,2.6145227029919624,2.385939432308078,3.178066425025463,0,1.2587339635938406,0,1.6987490262836218
4.087430451065302,2.6827606186270714,2.58817838691175,2.4208999052643776,3.0216438714414835,0,1.0820083245635033,0,1.7315778825432062
4.596264727413654,2.414134358987212,2.4788568168878555,2.4282568842172623,3.202573712915182,0,1.2197386622428894,0,1.681338146328926
4.1410114374011755,2.6805674880743027,2.568496773019433,2.363631261512637,3.2155635580420494,0,1.2251668479293585,0,1.6772730257362127
4.090813411399722,2.665091210976243,2.3838480096310377,2.087225280702114,3.1226663310080767,0,1.2708385605365038,0,1.7227738164365292
4.185232223942876,2.6867121774703264,2.663024041801691,2.4882450327277184,3.2558757588267326,0,1.247064471244812,0,1.7154997121542692
4.19309464469552,2.7191567793488503,2.2995895463973284,2.136832535266876,2.9763036239892244,0,1.279030879959464,0,1.7387604378163815
4.196394918486476,2.822607098147273,2.698174962773919,2.49503399990499,3.2934291418641806,0,1.2814804278314114,0,1.7144941799342632
