standard_basis,standard_no_basis,clearing,compression,update,topologylayer,gudhi,dionysus,ripser
26.95920028537512,17.967466436326504,17.19985913671553,18.343964321538806,20.713108198717237,0,7.234769964590669,0,0.0828100424259901
24.36726617999375,15.514889154583216,15.329670632258058,15.958531124517322,17.75871416926384,0,5.945646028965712,0,0.07728198356926441
31.174432447180152,19.33683105558157,19.47868387401104,19.484631532803178,20.741833908483386,0,7.37680097669363,0,0.09609744511544704
28.949983133003116,17.964518507942557,18.01719325594604,18.304320076480508,20.816181883215904,0,6.67935780249536,0,0.07996384240686893
27.706978471949697,16.907257065176964,17.35909872315824,18.082417707890272,20.906255170702934,0,6.550333380699158,0,0.08176102302968502
27.208318332210183,17.349116003140807,17.10989967919886,17.56774944253266,21.898968504741788,0,6.512523656710982,0,0.08300750702619553
23.696259524673223,14.667696999385953,14.52336703054607,15.125443987548351,18.22571410611272,0,6.148988222703338,0,0.08210968971252441
32.1721276063472,19.1687806583941,19.13856374286115,20.022180795669556,22.658225229009986,0,6.711076447740197,0,0.0956823118031025
24.962839575484395,16.032478528097272,16.20177615620196,16.557450020685792,21.166576117277145,0,6.450981108471751,0,0.08089361898601055
36.294629571959376,21.31530286371708,20.814466256648302,21.240241860970855,22.616154707968235,0,6.5218240935355425,0,0.07732022553682327
33.33833299577236,20.954403372481465,20.577614087611437,21.038644487038255,22.22770014964044,0,7.31280835531652,0,0.08707805350422859
26.535005792975426,16.46674359589815,16.09900600463152,17.005551805719733,21.263218730688095,0,6.6500911321491,0,0.08259530179202557
22.224701441824436,14.315264949575067,14.182087644934654,14.72837227769196,18.385087978094816,0,6.146932400763035,0,0.07874284870922565
31.432676436379552,19.028113709762692,19.122787101194263,19.477719055488706,21.778293266892433,0,6.115491613745689,0,0.08546105027198792
27.739355348050594,16.711822621524334,16.921151876449585,16.99387655593455,19.315804984420538,0,6.075685203075409,0,0.07557777501642704
22.73519004881382,14.730763219296932,14.690066087991,15.16018214635551,20.35345576517284,0,6.295833686366677,0,0.07975305244326591
29.46855223365128,18.148498283699155,18.10609602741897,18.629972217604518,21.87262705527246,0,6.6254987344145775,0,0.08366172388195992
33.064337162300944,21.063931902870536,20.563104443252087,21.30943902209401,22.690230844542384,0,6.624806547537446,0,0.07933023944497108
22.573020284995437,15.056446114555001,14.167166627943516,14.717002913355827,18.92118253186345,0,6.167249105870724,0,0.0742703303694725
34.40724325180054,19.839161090552807,20.568999676033854,21.312709672376513,21.027558019384742,0,7.293276073411107,0,0.09257103875279427
