0.5639657288153366,0.881803154741386
0.9858215049885826,0.7662126398890653
0.6712530741139809,0.8872780044368797
0.8265223922746222,0.17707227716130142
0.6966096296064794,0.08143110294970601
0.6963051144085481,0.08369783089613625
0.47497974857504416,0.9270566035801088
0.5298789791546361,0.3189113494894826
0.9753434559796349,0.558923797893455
0.9924437384212023,0.062025297822504655
0.8885531734760066,0.2895818078589271
0.8302510052134726,0.2780328290823646
0.2455896447203353,0.6571318916623616
0.9821981643813698,0.3724691525921575
0.7804327734510041,0.2445092047263546
0.0961758657767534,0.401652326792719
0.27957695877923194,0.8983136255093668
0.17909691285111465,0.5377019743861818
0.605092997790198,0.6495819368476263
0.3143794567077555,0.1938270368849143
0.1489275711373691,0.765558140911759
0.9688898424062529,0.3778922429853625
0.01971316330273909,0.04066920526671103
0.18418326605126423,0.03827723349130352
0.4286024762007694,0.06392471586224546
0.5266142049270761,0.376871860496127
0.46707940571279905,0.07145935553306493
0.9655584764736287,0.5980030117955434
0.9691748380965437,0.8571729837274383
0.34716786067800576,0.5862638695292846
0.10880448418991462,0.8415218002420928
0.5359290964360653,0.4166866543808808
0.8569403755377893,0.2772496122758746
0.2825814054421171,0.11070509505301594
0.6986833789712531,0.1364808154661624
0.6484091406633038,0.4515192396301287
0.34483120880166784,0.9566453616488846
0.030188285888010747,0.2949958814577691
0.1542062817685599,0.6216941388937924
0.3953706466746424,0.9483936152707229
0.9662074810193898,0.405442330136539
0.9662564208840012,0.34321224254483834
0.8279788804928646,0.49432077854440065
0.020580004274488636,0.4746762628832397
0.10581575288146594,0.09599677976406007
0.32912678974278975,0.5283296080096944
0.28749194708089554,0.9497690821861252
0.19879875574649825,0.6947006328592183
0.7154074769485156,0.4209816254554492
0.4961810877833299,0.5106184871729652
0.3317171002659901,0.1356789018358611
0.938849733031061,0.08562401061076852
0.8997875225810615,0.9080996000252781
0.05207919862956028,0.17139565345301838
0.5429919235061518,0.45953528848299335
0.5105566948734804,0.13644621603967344
0.11938964047874667,0.05596195687517713
0.24577753888681567,0.8745063296352923
0.33431517795079213,0.5035115446189297
0.27224393294900906,0.1320191010009558
0.4113627070430117,0.40874285176478914
0.011775069496872126,0.9982053330177452
0.6692591561810485,0.8663584826179105
0.021282800755894393,0.9977767408025529
0.5574603353993567,0.2517494244283022
0.25885247949231893,0.5296936919182889
0.33087912770603306,0.313057541425248
0.6941215178171528,0.8955586600380805
0.6212792737549955,0.5709229186088574
0.8424272228649888,0.9837022118683685
0.5755379746324043,0.9560470272057228
0.7673976386893239,0.931066557417587
0.7465962603094094,0.23790313442246516
0.5976087941975952,0.7357464011023954
0.020336527188061337,0.29600782275044846
0.6492765841289806,0.931145487520651
0.6181094225987379,0.8188007857135535
0.6902544771362762,0.19391279165912156
0.49230835582749205,0.9211085680908442
0.07452459534281342,0.9470319847443602
0.5932768862945258,0.4969638386042562
0.6105819646847584,0.5659630352701106
0.7783124820944688,0.10969662751983147
0.9969529781054228,0.6817081129017512
0.9363042312148047,0.4706990367623743
0.6616194130879977,0.8449214384613611
0.6156574010416656,0.21079785110264393
0.22233355870039892,0.4341674197568528
0.22520291329618936,0.015186693220281766
0.0011302499007227462,0.7985550688695112
0.9578098239693353,0.30970337721927704
0.6082842947973818,0.9485184154223582
0.876437169096564,0.9550672974994456
0.7829966138182086,0.2913763609331683
0.7614208894103881,0.4620966000426884
0.7597317243556525,0.35810492387733844
0.2107977773899954,0.8017593104895121
0.43398751922681655,0.5663701157884033
0.8936516979114297,0.5212259631409085
0.999526436116372,0.8855292408672089
